x0,x1,x10,x11,x12,x13,x14,x15,x16,x17,x2,x3,x4,x5,x6,x7,x8,x9,y0,y1,y10,y11,y12,y13,y14,y15,y16,y17,y2,y3,y4,y5,y6,y7,y8,y9
0.53,0.51,,0.55,0.56,,0.52,0.55,0.50,0.56,0.46,0.46,0.50,0.55,0.61,0.66,0.47,0.47,0.22,0.29,,0.61,0.86,,0.20,0.21,0.20,0.21,0.30,0.39,0.27,0.29,0.18,0.10,0.61,0.86
0.53,0.51,,0.55,0.56,,0.52,0.55,0.50,0.56,0.46,0.46,0.50,0.55,0.61,0.66,0.47,0.47,0.22,0.29,,0.61,0.86,,0.20,0.21,0.20,0.21,0.30,0.39,0.27,0.29,0.18,0.10,0.61,0.86
0.53,0.51,,0.55,0.56,,0.52,0.55,0.50,0.56,0.46,0.46,0.50,0.55,0.61,0.66,0.47,0.47,0.22,0.29,,0.61,0.86,,0.20,0.21,0.20,0.21,0.30,0.39,0.27,0.29,0.18,0.10,0.61,0.86
0.53,0.51,,0.55,0.56,,0.52,0.55,0.50,0.56,0.46,0.46,0.50,0.55,0.61,0.66,0.47,0.47,0.22,0.30,,0.61,0.86,,0.20,0.21,0.20,0.22,0.30,0.39,0.28,0.29,0.19,0.10,0.61,0.86
0.53,0.51,,0.55,0.56,,0.52,0.55,0.50,0.56,0.46,0.46,0.50,0.55,0.61,0.66,0.47,0.47,0.22,0.30,,0.61,0.86,,0.20,0.21,0.20,0.22,0.30,0.39,0.29,0.29,0.20,0.10,0.61,0.86
0.53,0.51,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.46,0.50,0.56,0.61,0.66,0.47,0.47,0.22,0.30,,0.61,0.86,,0.20,0.21,0.20,,0.30,0.39,0.29,0.29,0.20,0.10,0.61,0.86
0.53,0.51,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.46,0.50,0.56,0.62,0.66,0.47,0.47,0.22,0.30,,0.61,0.86,,0.20,0.21,0.20,,0.30,0.39,0.29,0.29,0.21,0.11,0.61,0.86
0.53,0.51,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.46,0.50,0.56,0.62,0.65,0.47,0.47,0.22,0.30,,0.61,0.86,,0.21,0.21,0.20,,0.30,0.39,0.29,0.29,0.22,0.12,0.61,0.86
0.53,0.51,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.47,0.50,0.56,0.62,0.65,0.47,0.47,0.22,0.30,,0.60,0.86,,0.21,0.21,0.20,,0.30,0.39,0.29,0.30,0.24,0.14,0.61,0.86
0.53,0.51,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.47,0.50,0.55,0.62,0.64,0.47,0.47,0.22,0.30,,0.61,0.86,,0.21,0.21,0.20,,0.30,0.39,0.29,0.30,0.26,0.15,0.61,0.86
0.53,0.51,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.47,0.50,0.56,0.62,0.64,0.47,0.47,0.22,0.30,,0.61,0.87,,0.21,0.21,0.20,,0.30,0.40,0.30,0.30,0.29,0.17,0.61,0.86
0.54,0.50,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.47,0.50,0.55,0.62,0.63,0.47,0.47,0.22,0.30,,0.61,0.87,,0.21,0.21,0.20,,0.30,0.40,0.30,0.30,0.32,0.18,0.61,0.86
0.54,0.50,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.48,0.50,0.55,0.62,0.63,0.47,0.47,0.22,0.30,,0.61,0.86,,0.21,0.21,0.20,,0.30,0.40,0.30,0.30,0.34,0.20,0.61,0.86
0.54,0.50,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.48,0.50,0.55,0.62,0.63,0.47,0.47,0.22,0.30,,0.60,0.86,,0.20,0.21,0.20,,0.30,0.40,0.30,0.30,0.37,0.28,0.61,0.86
0.54,0.50,,0.55,0.56,,0.53,0.55,0.50,,0.46,0.48,0.51,0.55,0.61,0.62,0.47,0.47,0.22,0.30,,0.61,0.86,,0.21,0.21,0.20,,0.30,0.40,0.29,0.31,0.39,0.32,0.61,0.86
0.54,0.50,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.48,0.51,0.55,0.61,,0.47,0.47,0.22,0.30,,0.61,0.86,,0.21,0.21,0.20,,0.30,0.40,0.28,0.31,0.40,,0.61,0.86
0.54,0.50,,0.55,0.56,,0.53,0.54,0.50,,0.46,0.48,0.51,0.55,0.61,0.60,0.47,0.47,0.22,0.30,,0.61,0.86,,0.21,0.21,0.21,,0.30,0.39,0.26,0.31,0.38,0.24,0.61,0.86
0.54,0.50,,0.55,0.56,,0.53,0.55,0.50,,0.46,0.48,0.51,0.55,0.62,0.62,0.47,0.47,0.23,0.30,,0.61,0.87,,0.21,0.21,0.21,,0.30,0.39,0.27,0.31,0.35,0.24,0.61,0.87
0.54,0.51,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.47,0.51,0.55,0.62,0.63,0.47,0.47,0.23,0.30,,0.61,0.87,,0.21,0.21,0.21,,0.30,0.39,0.27,0.30,0.33,0.22,0.61,0.87
0.54,0.51,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.47,0.51,0.55,0.62,0.63,0.47,0.47,0.22,0.30,,0.61,0.87,,0.21,0.21,0.20,,0.30,0.39,0.26,0.30,0.29,0.18,0.61,0.87
0.54,0.51,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.47,0.50,0.56,0.62,0.64,0.47,0.47,0.22,0.30,,0.61,0.87,,0.21,0.21,0.20,,0.30,0.39,0.28,0.30,0.26,0.17,0.61,0.87
0.54,0.51,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.47,0.50,0.56,0.62,0.65,0.47,0.46,0.22,0.30,,0.61,0.87,,0.21,0.21,0.20,,0.30,0.39,0.27,0.30,0.24,0.15,0.61,0.87
0.54,0.51,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.47,0.50,0.56,0.61,0.65,0.47,0.47,0.22,0.30,,0.61,0.87,,0.21,0.21,0.20,,0.30,0.39,0.29,0.30,0.22,0.14,0.61,0.87
0.54,0.51,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.47,0.50,0.56,0.61,0.66,0.47,0.47,0.22,0.30,,0.61,0.87,,0.21,0.21,0.20,,0.30,0.39,0.29,0.29,0.21,0.13,0.61,0.86
0.54,0.51,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.47,0.50,0.56,0.61,0.67,0.47,0.47,0.22,0.29,,0.61,0.86,,0.21,0.21,0.20,,0.30,0.39,0.29,0.29,0.20,0.12,0.61,0.86
0.54,0.51,,0.55,0.56,,0.52,0.55,0.50,0.56,0.46,0.47,0.50,0.56,0.61,0.67,0.47,0.47,0.22,0.30,,0.61,0.86,,0.21,0.21,0.20,0.22,0.30,0.39,0.29,0.29,0.19,0.11,0.61,0.86
0.54,0.51,,0.55,0.56,,0.52,0.55,0.50,0.56,0.47,0.47,0.50,0.56,0.61,0.67,0.47,0.47,0.22,0.29,,0.61,0.86,,0.20,0.21,0.20,0.22,0.30,0.39,0.29,0.29,0.19,0.10,0.61,0.86
0.53,0.51,,0.55,0.56,,0.52,0.55,0.50,0.56,0.46,0.47,0.50,0.56,0.61,0.67,0.47,0.47,0.22,0.29,,0.61,0.86,,0.20,0.21,0.20,0.22,0.30,0.39,0.28,0.29,0.19,0.10,0.61,0.86
0.54,0.51,,0.55,0.56,,0.52,0.55,0.50,0.56,0.46,0.46,0.50,0.56,0.61,0.67,0.47,0.47,0.22,0.29,,0.61,0.86,,0.20,0.21,0.20,0.22,0.30,0.39,0.28,0.29,0.18,0.09,0.61,0.86
0.53,0.51,,0.55,0.56,,0.52,0.55,0.50,0.56,0.46,0.46,0.50,0.56,0.61,0.67,0.47,0.47,0.22,0.29,,0.61,0.86,,0.20,0.21,0.20,0.22,0.30,0.39,0.28,0.29,0.18,0.09,0.61,0.86
0.54,0.51,,0.55,0.56,,0.52,0.55,0.50,0.56,0.46,0.46,0.50,0.56,0.61,0.67,0.47,0.47,0.22,0.29,,0.61,0.86,,0.20,0.21,0.20,0.21,0.30,0.39,0.28,0.29,0.18,0.10,0.61,0.86
0.54,0.51,,0.55,0.56,,0.52,0.55,0.50,0.56,0.46,0.46,0.50,0.56,0.62,0.67,0.47,0.47,0.22,0.29,,0.61,0.86,,0.20,0.21,0.20,0.21,0.30,0.39,0.28,0.29,0.19,0.10,0.61,0.86
0.54,0.51,,0.55,0.56,,0.52,0.55,0.50,0.56,0.46,0.46,0.50,0.56,0.62,0.68,0.47,0.47,0.22,0.29,,0.61,0.86,,0.20,0.21,0.20,0.21,0.30,0.39,0.29,0.29,0.20,0.10,0.61,0.86
0.54,0.51,,0.55,0.56,,0.52,0.55,0.50,0.56,0.46,0.47,0.50,0.56,0.62,0.67,0.47,0.47,0.22,0.30,,0.61,0.86,,0.20,0.21,0.20,0.22,0.30,0.39,0.29,0.29,0.20,0.11,0.61,0.86
0.54,0.51,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.47,0.50,0.56,0.62,0.68,0.47,0.47,0.22,0.30,,0.61,0.87,,0.20,0.21,0.20,,0.30,0.39,0.29,0.29,0.21,0.11,0.61,0.86
0.54,0.51,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.47,0.50,0.56,0.62,0.67,0.47,0.47,0.22,0.29,,0.61,0.86,,0.21,0.21,0.20,,0.30,0.39,0.29,0.29,0.22,0.12,0.61,0.86
0.54,0.51,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.47,0.50,0.56,0.63,0.67,0.47,0.47,0.22,0.30,,0.61,0.87,,0.21,0.21,0.20,,0.30,0.39,0.29,0.29,0.23,0.14,0.61,0.86
0.54,0.51,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.47,0.50,0.56,0.63,0.66,0.47,0.47,0.22,0.30,,0.61,0.86,,0.21,0.21,0.20,,0.30,0.39,0.29,0.29,0.26,0.15,0.61,0.86
0.54,0.51,,0.55,0.56,,0.53,0.55,0.50,,0.46,0.47,0.51,0.56,0.63,0.65,0.47,0.47,0.22,0.30,,0.61,0.86,,0.21,0.21,0.20,,0.30,0.39,0.27,0.30,0.28,0.16,0.61,0.86
0.54,0.51,,0.55,0.56,,0.53,0.55,0.50,,0.46,0.48,0.51,0.56,0.63,0.65,0.47,0.47,0.22,0.30,,0.61,0.86,,0.21,0.21,0.20,,0.30,0.39,0.28,0.30,0.30,0.18,0.61,0.86
0.54,0.51,,0.55,0.56,,0.53,0.55,0.50,,0.46,0.48,0.51,0.56,0.63,0.64,0.47,0.47,0.22,0.30,,0.61,0.86,,0.21,0.21,0.20,,0.30,0.39,0.27,0.30,0.32,0.20,0.61,0.86
0.54,0.51,,0.55,0.56,,0.53,0.55,0.50,,0.46,0.48,0.51,0.56,0.62,0.63,0.47,0.47,0.22,0.30,,0.61,0.86,,0.21,0.21,0.20,,0.30,0.39,0.27,0.30,0.35,0.21,0.61,0.86
0.54,0.51,,0.55,0.56,,0.53,0.55,0.50,,0.46,0.48,0.51,0.56,0.62,0.64,0.47,0.47,0.22,0.30,,0.61,0.86,,0.21,0.21,0.20,,0.30,0.39,0.29,0.31,0.38,0.29,0.61,0.86
0.54,0.51,,0.55,0.56,,0.53,0.55,0.50,,0.46,0.48,0.52,0.56,0.62,0.62,0.47,0.47,0.22,0.31,,0.61,0.86,,0.21,0.21,0.21,,0.30,0.40,0.28,0.31,0.40,0.31,0.61,0.87
0.50,0.56,,0.59,0.56,,,0.50,,0.54,,,,0.56,0.48,0.44,0.57,0.56,0.22,0.26,,0.57,0.89,,,0.21,,0.18,,,,0.26,0.32,0.23,0.57,0.88
0.50,0.56,,0.59,0.56,,,0.50,,0.54,0.56,0.52,0.50,0.56,0.47,0.41,0.57,0.56,0.22,0.26,,0.58,0.89,,,0.20,,0.18,0.26,0.42,0.33,0.26,0.28,0.22,0.58,0.87
0.50,0.56,,0.58,0.56,,,0.50,,0.54,0.56,0.51,0.50,0.56,0.46,0.40,0.57,0.56,0.21,0.26,,0.58,0.88,,,0.20,,0.18,0.26,0.42,0.32,0.25,0.26,0.20,0.58,0.86
0.50,0.56,,0.59,0.56,,,0.50,,0.54,,,,0.56,0.45,0.39,0.57,0.56,0.21,0.26,,0.57,0.87,,,0.19,,0.18,,,,0.24,0.23,0.20,0.57,0.86
0.50,0.56,,0.59,0.56,,,0.50,,0.54,0.55,0.52,0.50,0.56,0.45,0.38,0.56,0.56,0.21,0.27,,0.57,0.85,,,0.19,,0.18,0.27,0.42,0.30,0.25,0.21,0.18,0.57,0.85
0.50,0.56,,0.59,0.59,,,0.50,,0.54,0.56,0.52,0.50,0.56,0.44,0.36,0.57,0.56,0.20,0.27,,0.57,0.80,,,0.18,,0.18,0.27,0.42,0.30,0.25,0.18,0.17,0.57,0.86
0.50,0.56,,0.59,0.56,,,0.50,,0.54,0.57,0.52,0.50,0.56,0.44,0.36,0.57,0.56,0.20,0.26,,0.57,0.86,,,0.18,,0.18,0.27,0.42,0.30,0.25,0.18,0.16,0.57,0.86
0.50,0.56,,0.58,0.56,,,0.51,,0.54,0.58,0.52,0.51,0.56,0.44,0.35,0.57,0.56,0.21,0.26,,0.57,0.85,,,0.18,,0.18,0.27,0.41,0.29,0.24,0.17,0.15,0.56,0.85
0.50,0.57,,0.59,0.56,,,0.51,,0.54,0.58,0.53,0.51,0.56,0.44,0.34,0.57,0.56,0.21,0.26,,0.58,0.85,,,0.18,,0.18,0.27,0.41,0.29,0.24,0.17,0.14,0.57,0.84
0.50,0.57,,0.58,0.56,,,0.51,,0.54,0.59,0.53,,0.55,0.44,0.34,0.58,0.56,0.20,0.26,,0.57,0.87,,,0.18,,0.18,0.27,0.41,,0.24,0.16,0.14,0.57,0.86
0.50,0.56,,0.58,0.56,,,0.51,,0.54,0.58,0.53,,0.55,0.44,0.34,0.59,0.56,0.20,0.26,,0.57,0.86,,,0.18,,0.18,0.27,0.41,,0.24,0.16,0.13,0.56,0.86
0.50,0.56,,0.58,0.56,,,0.50,,0.54,0.59,,,0.55,0.44,0.34,0.59,0.56,0.20,0.26,,0.57,0.88,,,0.18,,0.18,0.27,,,0.24,0.16,0.12,0.57,0.87
,0.57,,0.58,0.56,,,0.50,,0.54,0.59,,,0.55,0.44,0.34,0.59,0.56,,0.26,,0.57,0.88,,,0.17,,0.18,0.27,,,0.24,0.16,0.12,0.57,0.88
,0.57,,0.58,0.56,,,0.50,,0.54,0.59,,,0.55,0.44,0.34,0.60,0.56,,0.26,,0.57,0.88,,,0.17,,0.18,0.27,,,0.24,0.16,0.12,0.57,0.88
,0.57,,0.58,0.56,,,0.50,,0.53,0.59,,,0.55,0.44,0.34,0.59,0.56,,0.26,,0.57,0.88,,,0.17,,0.18,0.27,,,0.24,0.16,0.11,0.57,0.86
,0.56,,0.58,0.56,,,0.50,,0.53,0.59,,,0.55,0.44,0.35,0.59,0.57,,0.26,,0.57,0.88,,,0.17,,0.18,0.27,,,0.24,0.16,0.12,0.57,0.86
,0.56,,0.58,0.56,,,0.50,,0.54,0.59,,,0.55,0.44,0.35,0.59,0.57,,0.26,,0.57,0.88,,,0.17,,0.18,0.27,,,0.24,0.16,0.12,0.57,0.85
,0.57,,0.58,0.56,,,0.50,,0.54,0.59,,,0.55,0.44,0.35,0.58,0.57,,0.26,,0.57,0.88,,,0.18,,0.18,0.27,,,0.24,0.16,0.12,0.57,0.86
0.50,0.57,,0.58,0.56,,,0.50,,0.54,0.58,0.53,,0.55,0.44,0.35,0.58,0.57,0.20,0.26,,0.58,0.88,,,0.18,,0.18,0.27,0.42,,0.24,0.16,0.12,0.57,0.86
0.50,0.57,,0.58,0.56,,,0.50,,0.54,0.58,0.53,0.51,0.56,0.44,0.35,0.58,0.57,0.20,0.26,,0.58,0.88,,,0.18,,0.18,0.27,0.41,0.30,0.24,0.16,0.13,0.57,0.85
0.50,0.57,,0.58,0.56,,,0.51,,0.54,0.58,0.53,0.50,0.56,0.44,0.35,0.58,0.57,0.20,0.26,,0.57,0.88,,,0.18,,0.18,0.27,0.41,0.31,0.24,0.17,0.14,0.57,0.85
0.50,0.56,,0.59,0.56,,,0.51,,0.54,0.57,0.52,0.51,0.56,0.44,0.35,0.57,0.56,0.20,0.25,,0.57,0.88,,,0.18,,0.18,0.26,0.41,0.29,0.24,0.18,0.15,0.57,0.87
0.50,0.56,,0.58,0.56,,,0.50,,0.54,0.56,0.52,0.50,0.56,0.44,0.36,0.58,0.57,0.20,0.25,,0.57,0.88,,,0.18,,0.18,0.25,0.41,0.30,0.24,0.20,0.16,0.57,0.86
0.50,0.56,,0.58,0.56,,,0.51,,0.54,0.56,0.52,0.50,0.56,0.45,0.37,0.59,0.57,0.21,0.24,,0.58,0.89,,,0.18,,0.18,0.25,0.41,0.31,0.24,0.22,0.17,0.57,0.85
0.50,0.56,,0.59,0.56,,,0.50,,0.55,0.56,0.51,0.50,0.56,0.45,0.38,0.57,0.56,0.19,0.24,,0.57,0.89,,,0.17,,0.18,0.25,0.42,0.31,0.24,0.24,0.19,0.57,0.88
0.51,0.56,,0.59,0.56,,,0.51,,0.55,0.56,0.51,0.50,0.56,0.46,0.39,0.58,0.57,0.21,0.25,,0.58,0.89,,,0.19,,0.18,0.26,0.42,0.32,0.24,0.27,0.21,0.58,0.88
0.51,0.56,,0.59,0.56,,,0.51,,0.55,,,,0.56,0.47,0.40,0.58,0.57,0.21,0.26,,0.58,0.89,,,0.19,,0.18,,,,0.24,0.29,0.22,0.57,0.87
0.51,0.56,,0.59,0.56,,,0.51,,0.55,,,,0.57,0.48,0.42,0.58,0.57,0.21,0.26,,0.58,0.89,,,0.20,,0.18,,,,0.24,0.32,0.23,0.58,0.88
0.50,0.56,,0.59,0.56,,,0.51,,0.55,0.56,0.51,0.50,0.57,0.49,0.44,0.58,0.57,0.21,0.26,,0.58,0.89,,,0.19,,0.18,0.26,0.42,0.36,0.25,0.34,0.25,0.58,0.86
0.50,0.56,,0.59,0.56,,,0.51,,0.55,0.56,0.51,0.50,0.57,0.50,0.44,0.57,0.57,0.21,0.26,,0.58,0.87,,,0.19,,0.18,0.26,0.42,0.39,0.26,0.35,0.26,0.58,0.85
0.51,0.57,,0.59,0.56,,,0.51,,0.55,,,,0.57,0.50,0.47,0.58,0.57,0.21,0.26,,0.57,0.88,,,0.19,,0.18,,,,0.26,0.37,0.28,0.57,0.84
0.51,0.58,,0.59,0.56,,,0.51,,0.55,0.57,0.51,0.51,0.58,0.51,0.47,0.58,0.57,0.22,0.26,,0.56,0.88,,,0.20,,0.18,0.26,0.43,0.39,0.26,0.36,0.27,0.56,0.85
0.51,0.56,,0.59,0.56,,,0.52,,0.55,0.55,0.51,0.51,0.58,0.51,0.45,0.58,0.57,0.22,0.26,,0.57,0.87,,,0.20,,0.18,0.27,0.42,0.36,0.26,0.34,0.26,0.57,0.85
0.51,0.56,,0.59,0.56,,,0.52,,0.55,0.56,0.52,0.51,0.57,0.50,0.44,0.58,0.57,0.22,0.26,,0.56,0.87,,,0.20,,0.18,0.26,0.42,0.35,0.26,0.32,0.24,0.56,0.86
0.51,0.57,,0.59,0.56,,,0.51,,0.55,0.56,0.52,0.50,0.57,0.49,0.42,0.58,0.57,0.22,0.26,,0.57,0.88,,,0.20,,0.18,0.26,0.42,0.33,0.25,0.29,0.22,0.57,0.86
0.51,0.57,,0.59,0.56,,,0.51,,0.55,,,,0.57,0.48,0.41,0.58,0.57,0.21,0.26,,0.58,0.88,,,0.19,,0.18,,,,0.25,0.27,0.22,0.58,0.86
0.51,0.57,,0.59,0.56,,,0.51,,0.55,,,,0.57,0.47,0.39,0.58,0.57,0.20,0.25,,0.57,0.87,,,0.18,,0.18,,,,0.24,0.24,0.20,0.57,0.86
0.51,0.56,,0.60,0.56,,,0.51,,0.55,0.56,0.52,0.50,0.57,0.46,0.38,0.58,0.57,0.21,0.26,,0.57,0.88,,,0.19,,0.18,0.26,0.42,0.30,0.24,0.22,0.19,0.57,0.86
0.50,0.56,,0.60,0.57,,,0.51,,0.55,0.56,0.52,0.50,0.57,0.45,0.37,0.58,0.57,0.21,0.27,,0.57,0.86,,,0.19,,0.18,0.27,0.42,0.29,0.25,0.19,0.18,0.57,0.86
0.51,0.57,,0.59,0.57,,,0.51,,0.55,0.57,0.52,0.50,0.57,0.45,0.36,0.59,0.57,0.21,0.26,,0.57,0.86,,,0.18,,0.18,0.27,0.42,0.29,0.25,0.18,0.17,0.57,0.85
0.51,0.57,,0.60,0.57,,,0.52,,0.55,0.57,0.52,0.50,0.56,0.45,0.35,0.59,0.57,0.21,0.26,,0.57,0.85,,,0.19,,0.18,0.26,0.41,0.29,0.24,0.18,0.16,0.58,0.85
0.51,0.57,,0.59,0.57,,,0.51,,0.55,0.58,0.52,0.51,0.56,0.44,0.35,0.59,0.58,0.21,0.26,,0.57,0.86,,,0.18,,0.18,0.27,0.41,0.29,0.24,0.17,0.15,0.57,0.85
0.51,0.57,,0.59,0.57,,,0.51,,0.55,0.59,0.53,0.51,0.56,0.44,0.35,0.60,0.58,0.21,0.26,,0.58,0.87,,,0.18,,0.18,0.27,0.41,0.29,0.24,0.17,0.14,0.57,0.86
0.51,0.58,,0.59,0.57,,,0.51,,0.55,0.59,0.53,0.52,0.56,0.44,0.35,0.61,0.62,0.20,0.26,,0.57,0.86,,,0.18,,0.18,0.27,0.41,0.32,0.24,0.17,0.14,0.57,0.82
0.51,0.57,,0.59,0.57,,,0.51,,0.54,0.59,0.53,,0.56,0.44,0.35,0.61,0.60,0.20,0.26,,0.57,0.86,,,0.18,,0.18,0.27,0.42,,0.24,0.17,0.14,0.57,0.82
,0.57,,0.59,0.57,,,0.51,,0.54,0.59,0.53,,0.56,0.44,0.35,0.60,0.58,,0.26,,0.57,0.87,,,0.18,,0.18,0.27,0.42,,0.24,0.16,0.13,0.57,0.85
0.50,0.57,,0.59,0.57,,,0.51,,0.54,0.59,0.53,,0.56,0.44,0.35,0.60,0.58,0.20,0.26,,0.57,0.88,,,0.18,,0.18,0.27,0.42,,0.24,0.16,0.13,0.57,0.86
,0.57,,0.59,0.57,,,0.51,,0.54,0.59,0.53,,0.56,0.44,0.35,0.60,0.58,,0.26,,0.58,0.87,,,0.18,,0.18,0.27,0.42,,0.24,0.16,0.12,0.57,0.85
,0.57,,0.59,0.57,,,0.51,,0.54,0.59,0.53,,0.56,0.44,0.35,0.59,0.58,,0.26,,0.57,0.88,,,0.18,,0.18,0.27,0.42,,0.24,0.16,0.12,0.57,0.85
,0.57,,0.59,0.57,,,0.51,,0.55,0.59,0.53,,0.56,0.44,0.35,0.59,0.58,,0.26,,0.57,0.88,,,0.18,,0.18,0.27,0.42,,0.24,0.16,0.13,0.57,0.86
,0.57,,0.59,0.57,,,0.51,,0.55,0.59,0.53,0.51,0.56,0.45,0.35,0.60,0.57,,0.26,,0.57,0.87,,,0.18,,0.18,0.27,0.42,0.30,0.24,0.17,0.13,0.57,0.86
0.51,0.57,,0.60,0.57,,,0.51,,0.55,0.59,0.53,0.51,0.56,0.45,0.35,0.59,0.57,0.21,0.26,,0.58,0.87,,,0.18,,0.18,0.27,0.42,0.30,0.24,0.17,0.14,0.58,0.87
0.51,0.57,,0.60,0.57,,,0.51,,0.55,0.58,0.53,0.50,0.56,0.45,0.36,0.58,0.57,0.21,0.26,,0.58,0.88,,,0.18,,0.18,0.27,0.42,0.30,0.24,0.18,0.14,0.57,0.88
0.51,0.57,,0.61,0.57,,,0.51,,0.55,0.57,0.53,0.51,0.56,0.45,0.36,0.58,0.57,0.21,0.26,,0.58,0.87,,,0.19,,0.18,0.26,0.42,0.29,0.24,0.18,0.16,0.58,0.87
0.50,0.56,,0.60,0.57,,,0.51,,0.55,,,,0.57,0.45,0.36,0.58,0.57,0.21,0.26,,0.58,0.87,,,0.19,,0.18,,,,0.24,0.21,0.17,0.58,0.87
0.51,0.56,,0.60,0.57,,,0.51,,0.55,0.56,0.52,0.50,0.56,0.46,0.38,0.58,0.57,0.21,0.25,,0.59,0.87,,,0.20,,0.18,0.26,0.42,0.31,0.24,0.23,0.18,0.58,0.88
0.51,0.56,,0.59,0.56,,,0.51,,0.55,0.56,0.51,0.50,0.57,0.50,0.45,0.58,0.57,0.21,0.26,,0.57,0.87,,,0.20,,0.18,0.27,0.42,0.34,0.25,0.31,0.23,0.57,0.85
0.51,0.57,,0.59,0.56,,,0.51,,0.55,0.56,0.51,0.50,0.57,0.49,0.44,0.58,0.57,0.21,0.26,,0.58,0.88,,,0.20,,0.18,0.26,0.42,0.32,0.25,0.28,0.22,0.58,0.86
0.50,0.57,,0.59,0.56,,,0.51,,0.55,,,,0.57,0.47,0.41,0.58,0.57,0.21,0.26,,0.58,0.88,,,0.19,,0.18,,,,0.24,0.25,0.19,0.58,0.86
0.50,0.56,,0.59,0.56,,,0.51,,0.55,0.56,0.52,0.50,0.57,0.46,0.40,0.58,0.57,0.21,0.26,,0.58,0.88,,,0.19,,0.18,0.27,0.42,0.30,0.25,0.23,0.18,0.58,0.87
0.50,0.56,,0.59,0.56,,,0.50,,0.55,0.56,0.52,0.50,0.57,0.46,0.38,0.58,0.57,0.21,0.27,,0.57,0.86,,,0.18,,0.18,0.27,0.42,0.30,0.25,0.21,0.17,0.57,0.86
0.50,0.56,,0.60,0.57,,,0.51,,0.55,0.56,0.52,0.50,0.57,0.45,0.37,0.58,0.57,0.21,0.27,,0.58,0.86,,,0.18,,0.18,0.27,0.42,0.29,0.25,0.18,0.17,0.58,0.86
0.50,0.56,,0.59,0.57,,,0.51,,0.55,0.56,0.52,0.50,0.57,0.45,0.36,0.58,0.57,0.20,0.26,,0.57,0.86,,,0.18,,0.18,0.27,0.42,0.28,0.25,0.18,0.16,0.57,0.85
0.50,0.57,,0.59,0.57,,,0.51,,0.54,0.57,0.52,0.50,0.56,0.44,0.36,0.58,0.58,0.21,0.26,,0.57,0.86,,,0.18,,0.18,0.26,0.42,0.29,0.24,0.17,0.15,0.57,0.84
0.51,0.57,,0.59,0.56,,,0.51,,0.54,0.57,0.52,0.50,0.56,0.44,0.35,0.58,0.57,0.21,0.26,,0.58,0.87,,,0.18,,0.18,0.27,0.41,0.29,0.24,0.17,0.14,0.58,0.86
0.51,0.57,,0.59,0.57,,,0.51,,0.54,0.58,0.53,0.52,0.56,0.44,0.35,0.58,0.56,0.20,0.25,,0.57,0.87,,,0.18,,0.18,0.27,0.42,0.35,0.24,0.17,0.14,0.57,0.88
0.50,0.57,,0.59,0.57,,,0.51,,0.54,0.59,0.53,,0.56,0.44,0.35,0.60,0.56,0.20,0.26,,0.57,0.88,,,0.18,,0.18,0.27,0.42,,0.24,0.16,0.14,0.57,0.88
0.50,0.57,,0.59,0.57,,,0.51,,0.54,0.59,0.53,,0.56,0.44,0.35,0.61,0.57,0.20,0.26,,0.57,0.88,,,0.18,,0.18,0.27,0.42,,0.24,0.16,0.13,0.57,0.88
0.50,0.57,,0.58,0.56,,,0.51,,0.54,0.59,0.53,,0.56,0.44,0.35,0.61,0.57,0.20,0.26,,0.57,0.88,,,0.18,,0.18,0.27,0.42,,0.24,0.16,0.13,0.57,0.88
0.50,0.57,,0.59,0.56,,,0.51,,0.54,0.59,0.54,,0.56,0.44,0.35,0.60,0.57,0.20,0.26,,0.58,0.88,,,0.18,,0.18,0.27,0.42,,0.24,0.16,0.13,0.57,0.87
0.50,0.57,,0.59,0.56,,,0.51,,0.54,0.59,,,0.55,0.44,0.35,0.60,0.57,0.20,0.26,,0.58,0.87,,,0.18,,0.18,0.27,,,0.24,0.16,0.13,0.57,0.86
0.50,0.57,,0.58,0.56,,,0.51,,0.54,0.60,0.53,,0.56,0.44,0.35,0.60,0.57,0.20,0.26,,0.57,0.88,,,0.18,,0.18,0.27,0.42,,0.24,0.17,0.14,0.57,0.88
